"nearest_line_id","ID","Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude.before","Latitude.before","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location","year","Longitude","Latitude","snap_dist","X","Y","optional","FEATID","LAYER","Shape_Length"
"7346",3754,"0061419",324766,673406,-3.20624517206064,55.9477774394643,NA,3,1,1,"2019-05-16",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.20624517206064,55.9477774394643,1.72520314404424,-3.20621842045464,55.9477808410867,TRUE,273,"20mph main streets",487.092581856264
"7346",1685,"2015950001022",324810,673190,-3.205481,55.945844,95,3,2,3,"2015-03-07",7,16:45:00,923,"S12000036",3,702,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,NA,"2015",-3.20548050968111,55.9458440570146,1.85985089739172,-3.20550954296792,55.9458409121676,TRUE,273,"20mph main streets",487.092581856264
"7346",2103,"2015950004046",324810,673200,-3.205483,55.945934,95,3,2,2,"2015-09-05",7,15:02:00,923,"S12000036",3,702,6,30,6,2,5,0,0,0,1,8,1,0,0,1,2,NA,"2015",-3.20548330105097,55.9459338846737,3.59570938056484,-3.20553943215947,55.9459278046268,TRUE,273,"20mph main streets",487.092581856264
"7346",588,"2014950001037",324790,673330,-3.205856,55.947144,95,3,1,1,"2014-02-22",7,20:17:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,NA,"2014",-3.20583975073838,55.9470985107501,7.89950602464663,-3.20596245935108,55.9470834857858,TRUE,273,"20mph main streets",487.092581856264
"7349",1340,"2014950005648",325570,673940,-3.193538,55.952745,95,3,1,1,"2014-11-07",6,14:30:00,923,"S12000036",6,0,6,30,3,2,3,8,0,5,1,1,1,0,0,1,1,NA,"2014",-3.1935220456173,55.9526996033473,5.55361264811776,-3.1934353796788,55.952709126134,TRUE,276,"20mph main streets",566.260979127003
"7349",988,"2014950003756",325420,673890,-3.195926,55.952272,95,3,2,1,"2014-07-10",5,11:15:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,8,1,1,1,0,0,1,2,NA,"2014",-3.19590975477333,55.9522271757132,2.87707770309086,-3.19589601608218,55.9522026916837,TRUE,276,"20mph main streets",566.260979127003
"7349",3395,"2018950001663",325557,673928,-3.193728,55.952585,95,3,1,1,"2018-12-05",4,17:10:00,923,"S12000036",3,8,3,20,3,4,6,0,0,5,4,2,2,0,0,1,1,NA,"2018",-3.19372686300752,55.952589793349,0.0754175825470983,-3.19372650189731,55.9525891517127,TRUE,276,"20mph main streets",566.260979127003
"7349",1004,"2014950003898",325530,673920,-3.194173,55.952559,95,2,1,1,"2014-07-16",4,19:50:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.19415692990173,55.9525137418577,0.0905016910409027,-3.19415649655927,55.952512971891,TRUE,276,"20mph main streets",566.260979127003
"7349",423,"2013950007060",325500,673910,-3.19465,55.952465,95,3,1,1,"2013-12-20",6,14:35:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,1,NA,"2013",-3.19463447256848,55.9524192575681,0.962452893293959,-3.19463922552055,55.9524274198339,TRUE,276,"20mph main streets",566.260979127003
"7349",421,"2013950007032",325540,674060,-3.194051,55.953818,95,3,1,1,"2013-12-21",7,17:40:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,4,2,2,0,0,1,1,NA,"2013",-3.19403554483476,55.9537728845764,2.95670724969708,-3.19399030066877,55.9537800623272,TRUE,276,"20mph main streets",566.260979127003
"7349",1835,"2015950002420",325460,673900,-3.195272,55.952323,95,3,1,1,"2015-05-21",5,19:00:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.19527211527114,55.9523232182841,1.10353612794352,-3.19526684577253,55.9523138271201,TRUE,276,"20mph main streets",566.260979127003
"7349",3295,"2018950001383",325530,674080,-3.194202,55.953946,95,3,1,1,"2018-10-11",5,12:20:00,923,"S12000036",6,0,6,20,3,2,5,0,0,5,1,1,1,0,0,1,1,NA,"2018",-3.19420118541856,55.9539509886216,4.29571442113324,-3.19421965783344,55.953987886455,TRUE,276,"20mph main streets",566.260979127003
"7349",3429,"2018950001760",325569,673944,-3.19354,55.952731,95,2,1,1,"2018-12-29",7,08:15:00,923,"S12000036",6,0,7,20,3,2,3,8,0,5,1,4,1,0,0,1,1,NA,"2018",-3.19353916179384,55.9527353794277,5.83923604615286,-3.19344803852991,55.9527453919881,TRUE,276,"20mph main streets",566.260979127003
"7349",1963,"2015950003388",325574,673930,-3.193455,55.95261,95,3,2,1,"2015-06-17",4,16:30:00,923,"S12000036",3,8,6,30,0,-1,-1,0,0,5,1,1,1,0,2,1,2,NA,"2015",-3.19345523976592,55.9526103957719,2.70403043468704,-3.19346749945514,55.9526335193577,TRUE,276,"20mph main streets",566.260979127003
"7349",2786,"2016950002691",325500,674080,-3.193258,55.954004,95,3,1,1,"2016-06-02",5,13:00:00,923,"S12000036",5,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2016",-3.19468151281901,55.9539463320007,3.8642557807184,-3.19466315742299,55.9539134297091,TRUE,276,"20mph main streets",566.260979127003
"7349",1035,"2014950004090",325570,673950,-3.193541,55.952835,95,3,1,1,"2014-07-26",7,10:05:00,923,"S12000036",6,0,6,30,3,2,3,8,0,5,1,1,1,0,0,1,1,NA,"2014",-3.19352481001841,55.9527894312986,3.38906900526141,-3.19347492679352,55.9528008753564,TRUE,276,"20mph main streets",566.260979127003
"7349",1183,"2014950004851",325570,673940,-3.193538,55.952745,95,3,1,1,"2014-09-16",3,15:50:00,923,"S12000036",6,0,6,30,3,2,3,8,0,5,1,1,1,0,0,1,1,NA,"2014",-3.1935220456173,55.9526996033473,5.55361264811776,-3.1934353796788,55.952709126134,TRUE,276,"20mph main streets",566.260979127003
"7349",657,"2014950001492",325530,673920,-3.194173,55.952559,95,2,1,1,"2014-03-17",2,11:50:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2014",-3.19415692990173,55.9525137418577,0.0905016910409027,-3.19415649655927,55.952512971891,TRUE,276,"20mph main streets",566.260979127003
"7350",3484,"0040919",325160,674170,-3.20015023233751,55.9547018755619,NA,2,1,1,"2019-04-05",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.20015023233751,55.9547018755619,9.8537562145872,-3.20010301378127,55.954618048772,TRUE,277,"20mph main streets",370.026143785735
"7350",1791,"2015950002120",325270,674190,-3.198395,55.954899,95,3,3,1,"2015-05-05",3,12:45:00,923,"S12000036",5,0,6,30,6,2,5,0,0,5,1,2,2,0,0,1,1,NA,"2015",-3.19839455216523,55.9548986745073,1.41491164512593,-3.19840107982337,55.954910755177,TRUE,277,"20mph main streets",370.026143785735
"7350",3581,"0003719",325090,674140,-3.20126266775141,55.9544214699971,NA,3,2,1,"2019-01-10",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.20126266775141,55.9544214699971,0.965305962367803,-3.2012580418675,55.9544132581054,TRUE,277,"20mph main streets",370.026143785735
"7350",3176,"2018950001037",325260,674180,-3.198553,55.954803,95,3,1,1,"2018-08-05",1,00:30:00,923,"S12000036",5,0,6,20,0,-1,-1,0,0,5,4,1,1,0,0,1,1,NA,"2018",-3.19855188871406,55.9548072892881,8.34703846421854,-3.19859039779635,55.9548785571445,TRUE,277,"20mph main streets",370.026143785735
"7350",977,"2014950003659",325180,674170,-3.199846,55.95475,95,3,4,2,"2014-07-05",7,14:56:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.19983000848913,55.9547049944194,4.11927020080131,-3.19981026947148,55.9546699513558,TRUE,277,"20mph main streets",370.026143785735
"7350",1305,"2014950005411",325290,674190,-3.19809,55.954947,95,3,2,1,"2014-10-26",1,19:20:00,923,"S12000036",5,0,6,30,6,2,5,0,0,5,4,5,2,0,0,1,1,NA,"2014",-3.19807432648682,55.9549017888105,5.04571831006492,-3.19799732859486,55.9549144560622,TRUE,277,"20mph main streets",370.026143785735
"7350",3745,"0057419",325293,674180,-3.19802351758584,55.9548124281113,NA,3,2,1,"2019-05-06",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.19802351758584,55.9548124281113,4.79819507856173,-3.19795029705791,55.9548244739206,TRUE,277,"20mph main streets",370.026143785735
"7350",413,"2013950006988",325100,674150,-3.201121,55.954558,95,3,1,1,"2013-12-20",6,07:50:00,923,"S12000036",5,0,6,30,6,2,5,0,0,5,4,8,2,0,0,1,1,NA,"2013",-3.20110533919023,55.9545128586473,7.7511194812043,-3.20106819493576,55.9544469195381,TRUE,277,"20mph main streets",370.026143785735
"7350",3443,"2016950003615",325280,674200,-3.196814,55.955048,95,3,2,1,"2016-07-24",1,14:17:00,923,"S12000036",5,0,3,30,6,2,5,0,0,5,1,2,2,0,0,1,1,NA,"2016",-3.19823721487524,55.9549900595275,5.51721212106652,-3.198211761517,55.9549429529249,TRUE,277,"20mph main streets",370.026143785735
"7350",506,"2014950000464",325290,674190,-3.19809,55.954947,95,3,2,1,"2014-01-18",7,10:00:00,923,"S12000036",5,0,6,30,6,2,5,0,0,5,1,2,2,0,0,1,2,NA,"2014",-3.19807432648682,55.9549017888105,5.04571831006492,-3.19799732859486,55.9549144560622,TRUE,277,"20mph main streets",370.026143785735
"7350",674,"2014950001613",325310,674130,-3.197753,55.954411,95,3,1,2,"2014-03-22",7,18:55:00,923,"S12000036",5,0,6,30,6,4,6,0,0,5,5,1,1,0,0,1,2,NA,"2014",-3.19773745449935,55.9543659355699,1.64019453786214,-3.19771243460963,55.9543700708506,TRUE,277,"20mph main streets",370.026143785735
"7350",2239,"2015950004932",325290,674180,-3.198072,55.954812,95,3,1,1,"2015-10-30",6,22:20:00,923,"S12000036",5,0,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,NA,"2015",-3.19807155133188,55.9548119610392,7.71138184897724,-3.19795387553767,55.9548313203926,TRUE,277,"20mph main streets",370.026143785735
"7352",3644,"0032519",325303,674032,-3.19782234177156,55.9534845336023,NA,3,2,1,"2019-03-19",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.19782234177156,55.9534845336023,0.17101636925084,-3.1978231259749,55.953485994564,TRUE,279,"20mph main streets",191.180349474388
"7353",3248,"2018950001241",325720,673240,-3.190929,55.94643,95,3,1,1,"2018-09-10",2,17:15:00,923,"S12000036",5,0,2,20,3,2,6,0,2,5,1,2,2,0,0,1,1,NA,"2018",-3.1909274033484,55.9464348792459,2.84817243183084,-3.19089483614561,55.946417223118,TRUE,280,"20mph main streets",25.4330117140472
"7357",215,"2013950005542",325210,674000,-3.199318,55.953228,95,2,1,1,"2013-10-13",1,01:35:00,923,"S12000036",5,0,3,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,NA,"2013",-3.19930244725244,55.9531825995058,5.38170189185587,-3.19927923555246,55.9531363849536,TRUE,284,"20mph main streets",190.474171275164
"7358",527,"2014950000602",324700,673680,-3.207394,55.950274,95,3,3,1,"2014-02-01",7,18:00:00,923,"S12000036",3,8,6,30,6,2,3,702,2,8,1,1,1,0,0,1,1,NA,"2014",-3.20737832969832,55.9502283648348,2.73060335161898,-3.20736817229215,55.9502046792485,TRUE,285,"20mph main streets",34.0178069749961
"7358",667,"2014950001566",324710,673670,-3.207232,55.950185,95,2,1,1,"2014-03-19",4,23:48:00,923,"S12000036",3,8,6,30,6,2,3,702,0,5,4,1,1,0,0,1,1,NA,"2014",-3.20721544083033,55.950140106137,9.28404991502028,-3.20724997567219,55.9502206371714,TRUE,285,"20mph main streets",34.0178069749961
"7358",600,"2014950001105",324710,673680,-3.207234,55.950275,95,3,2,1,"2014-02-26",4,09:00:00,923,"S12000036",3,8,3,30,3,2,3,702,0,4,1,5,2,5,0,1,1,NA,"2014",-3.20721823666726,55.9502299336757,0.546120617474316,-3.2072162052044,55.9502251965554,TRUE,285,"20mph main streets",34.0178069749961
"7359",2468,"2016950000653",325650,674180,-3.190883,55.954926,95,2,1,1,"2016-01-26",3,09:50:00,923,"S12000036",6,0,6,30,7,2,6,0,0,5,1,5,2,0,0,1,1,NA,"2016",-3.19230749167626,55.9548678760579,6.24502099161416,-3.19240581031699,55.9548600126738,TRUE,286,"20mph main streets",113.748738142887
"7362",3070,"2018950000746",324910,673910,-3.204081,55.952323,95,3,1,1,"2018-06-12",3,11:50:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2018",-3.20408051092207,55.9523273022493,0.749556481145437,-3.20407706585864,55.952320900337,TRUE,289,"20mph main streets",200.577027971193
"7362",877,"2014950002960",324920,673910,-3.203936,55.952374,95,3,2,1,"2014-05-24",7,07:30:00,923,"S12000036",5,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.20392040903605,55.9523288668445,1.99271097576142,-3.20392956774363,55.9523458864716,TRUE,289,"20mph main streets",200.577027971193
"7362",2512,"2016950000943",324860,673900,-3.203456,55.952288,95,3,2,1,"2016-02-09",3,15:00:00,923,"S12000036",5,0,3,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.20487822946899,55.9522296485687,4.77155414266739,-3.20485629802054,55.9521888952179,TRUE,289,"20mph main streets",200.577027971193
"7362",366,"2013950006666",324820,673880,-3.205529,55.952089,95,2,1,2,"2013-12-06",6,22:00:00,923,"S12000036",5,0,3,30,9,4,3,900,0,4,4,2,2,0,0,1,1,NA,"2013",-3.20551305084805,55.9520437288378,3.63807583366325,-3.20552977293724,55.952074801156,TRUE,289,"20mph main streets",200.577027971193
"7366",852,"2014950002743",325490,674230,-3.194899,55.955338,95,3,2,1,"2014-05-19",2,17:45:00,923,"S12000036",6,0,6,30,9,4,5,0,0,0,1,8,1,0,0,1,2,NA,"2014",-3.19488313736209,55.9552921975785,6.25100245456364,-3.19478826718375,55.9553088564863,TRUE,293,"20mph main streets",117.485244404119
"7366",1741,"2015950001717",325500,674190,-3.194712,55.954934,95,3,1,1,"2015-04-07",3,15:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.19471195305303,55.9549344387696,6.8384148701018,-3.19460692241249,55.954950256784,TRUE,293,"20mph main streets",117.485244404119
"7366",2800,"2016950002804",325510,674160,-3.193119,55.954725,95,3,2,1,"2016-06-07",3,15:10:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2016",-3.19454353889977,55.9546665075789,5.03304672002858,-3.19446777461818,55.9546809852277,TRUE,293,"20mph main streets",117.485244404119
"7366",75,"2013950004292",325500,674210,-3.194733,55.955159,95,3,1,1,"2013-08-09",6,23:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,2,NA,"2013",-3.19471748784575,55.9551140945275,1.95383405685594,-3.19468747894518,55.9551186139796,TRUE,293,"20mph main streets",117.485244404119
"7367",2496,"2016950000880",325990,674340,-3.185483,55.956416,95,3,2,1,"2016-02-03",4,22:00:00,923,"S12000036",5,0,6,30,1,4,3,900,0,0,4,2,2,0,0,1,1,NA,"2016",-3.18690762815584,55.9563576872068,2.98378314112526,-3.18686199471337,55.9563649870652,TRUE,294,"20mph main streets",367.206665640511
"7367",2509,"2016950000926",325990,674280,-3.185466,55.955877,95,3,1,1,"2016-02-08",2,18:25:00,923,"S12000036",3,900,6,30,6,2,3,900,0,5,4,1,2,0,0,1,1,NA,"2016",-3.1868911316982,55.9558187184973,4.27222851259086,-3.18682371744337,55.9558139766095,TRUE,294,"20mph main streets",367.206665640511
"7367",2599,"2016950001627",325995,674291,-3.185389,55.955977,95,3,1,1,"2016-02-29",2,22:45:00,923,"S12000036",3,900,6,30,3,4,6,0,0,5,4,2,2,4,0,1,1,NA,"2016",-3.18681409715549,55.9559183006242,0.854446927710684,-3.18680061424957,55.9559173522412,TRUE,294,"20mph main streets",367.206665640511
"7367",322,"2013950006309",326000,674320,-3.186758,55.956225,95,3,2,1,"2013-11-20",4,18:00:00,923,"S12000036",3,900,6,30,1,4,4,901,0,0,4,1,2,0,0,1,2,NA,"2013",-3.18674201049313,55.956179573325,3.59226106317503,-3.18679901973167,55.9561774995233,TRUE,294,"20mph main streets",367.206665640511
"7367",731,"2014950001968",325900,674080,-3.188293,55.954054,95,3,1,1,"2014-04-10",5,21:20:00,923,"S12000036",3,900,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,NA,"2014",-3.18827713584993,55.954008266386,1.05352679463841,-3.18826716512371,55.9540007127609,TRUE,294,"20mph main streets",367.206665640511
"7367",353,"2013950006578",325870,674020,-3.188757,55.95351,95,3,2,1,"2013-12-02",2,14:45:00,923,"S12000036",3,8,6,30,6,2,3,900,0,5,1,1,1,0,0,1,1,NA,"2013",-3.18874094429607,55.9534646642936,1.51616105965573,-3.18871783172908,55.9534608132751,TRUE,294,"20mph main streets",367.206665640511
"7367",1259,"2014950005167",325870,674030,-3.188759,55.9536,95,3,1,1,"2014-10-12",1,17:25:00,923,"S12000036",3,900,6,30,6,2,3,8,0,5,1,1,1,0,0,1,1,NA,"2014",-3.18874369770648,55.9535544923897,4.5484819159474,-3.18867435986979,55.9535429393324,TRUE,294,"20mph main streets",367.206665640511
"7367",2238,"2015950004930",325992,674281,-3.186859,55.955828,95,3,1,2,"2015-10-18",1,00:20:00,923,"S12000036",3,900,6,30,3,2,6,0,2,4,4,1,1,0,0,1,1,NA,"2015",-3.18685938316869,55.955828009792,2.42093054636278,-3.18682118173103,55.9558253227161,TRUE,294,"20mph main streets",367.206665640511
"7367",1014,"2014950003941",325990,674340,-3.186923,55.956403,95,3,2,1,"2014-07-18",6,17:15:00,923,"S12000036",3,900,6,30,2,4,5,0,0,4,1,1,1,0,0,1,1,NA,"2014",-3.18690762815584,55.9563576872068,2.98378314112526,-3.18686199471337,55.9563649870652,TRUE,294,"20mph main streets",367.206665640511
"7367",1857,"2015950002694",326000,674310,-3.186739,55.95609,95,3,1,1,"2015-06-03",4,13:00:00,923,"S12000036",3,900,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,NA,"2015",-3.18673926144631,55.9560897452023,3.11329349573487,-3.18678866934757,55.9560879479149,TRUE,294,"20mph main streets",367.206665640511
"7367",2768,"2016950002624",326000,674290,-3.185309,55.955968,95,2,1,1,"2016-05-27",6,20:00:00,923,"S12000036",3,900,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.18673376339962,55.9559100889526,4.27222363994363,-3.18680117774452,55.9559148308781,TRUE,294,"20mph main streets",367.206665640511
"7368",2513,"2016950000945",324760,673390,-3.204915,55.94769,95,3,2,1,"2016-02-09",3,10:20:00,923,"S12000036",3,702,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.20633675217374,55.9476327748035,3.2447658957466,-3.20629137427986,55.9476465468251,TRUE,295,"20mph main streets",64.1386437163126
"7368",3144,"2018950000951",324750,673410,-3.206503,55.947806,95,3,1,1,"2018-07-13",6,15:19:00,923,"S12000036",3,702,6,30,9,2,6,0,0,4,1,1,1,0,0,1,2,NA,"2018",-3.20650242237743,55.947810862352,1.95503449094873,-3.20647686367805,55.9478207893453,TRUE,295,"20mph main streets",64.1386437163126
"7368",2514,"2016950000960",324770,673370,-3.204749,55.947512,95,3,1,1,"2016-02-10",4,10:00:00,923,"S12000036",3,702,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.20617108349935,55.9474546870203,3.57586314787132,-3.20612107537217,55.9474698642677,TRUE,295,"20mph main streets",64.1386437163126
"7369",745,"2014950002059",324940,673920,-3.203619,55.952467,95,3,2,1,"2014-04-15",3,17:45:00,923,"S12000036",5,0,1,30,1,4,6,0,0,1,1,1,1,0,0,1,1,NA,"2014",-3.20360299291327,55.952421823037,0.279289309436789,-3.20360664469341,55.9524204049795,TRUE,296,"20mph main streets",46.9216770284113
"737",1552,"2015950000246",321890,676200,-3.253095,55.972415,95,3,1,1,"2015-01-23",6,15:00:00,923,"S12000036",6,0,6,30,3,4,5,0,0,1,1,2,2,0,0,1,1,NA,"2015",-3.25309523605171,55.9724153952702,3.15252165408605,-3.25310510082112,55.9724429703651,TRUE,737,"20mph existing streets",884.677597160367
"7373",1041,"2014950004155",326900,673680,-3.172173,55.950614,95,3,1,1,"2014-07-30",4,14:00:00,923,"S12000036",6,0,6,30,2,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.17215748333956,55.9505685006975,4.88467880139997,-3.17211019866044,55.9505339255007,TRUE,300,"20mph main streets",167.736115866984
"7374",2900,"2016950003569",325610,671520,-3.19079,55.931023,95,3,2,4,"2016-07-19",3,15:20:00,923,"S12000036",6,0,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.19221346492963,55.9309673949648,2.81731271377084,-3.19225816654598,55.9309659574853,TRUE,301,"20mph main streets",309.374321119688
"7374",2638,"2016950001815",325610,671520,-3.19079,55.931023,95,3,2,3,"2016-04-06",4,12:15:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.19221346492963,55.9309673949648,2.81731271377084,-3.19225816654598,55.9309659574853,TRUE,301,"20mph main streets",309.374321119688
"7374",856,"2014950002770",325610,671520,-3.192229,55.931012,95,3,2,1,"2014-05-16",6,17:55:00,923,"S12000036",6,0,6,30,6,3,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.19221346492963,55.9309673949648,2.81731271377084,-3.19225816654598,55.9309659574853,TRUE,301,"20mph main streets",309.374321119688
"7375",1284,"2014950005298",320530,675480,-3.274685,55.96577,95,3,1,1,"2014-10-21",3,17:10:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.27466710769253,55.965724563175,8.01328017959093,-3.27477141517004,55.9656834808505,TRUE,302,"20mph main streets",365.332526672724
"7375",1867,"2015950002728",320350,675700,-3.277615,55.967671,95,3,2,3,"2015-06-05",6,19:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.27761499001236,55.9676708576202,2.01794279286407,-3.27758935553156,55.9676816918369,TRUE,302,"20mph main streets",365.332526672724
"7375",1688,"2015950001074",320550,675450,-3.274338,55.965458,95,3,2,1,"2015-03-17",3,07:10:00,923,"S12000036",4,9085,1,30,2,4,6,0,0,1,1,1,2,0,0,1,1,NA,"2015",-3.27433794299287,55.9654584009649,7.56592952960141,-3.27444422433178,55.9654267419258,TRUE,302,"20mph main streets",365.332526672724
"7375",753,"2014950002118",320330,675730,-3.277962,55.967983,95,3,1,1,"2014-04-19",7,01:10:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,NA,"2014",-3.27794419609072,55.9679370107888,0.591113971081032,-3.27793668699037,55.9679401844672,TRUE,302,"20mph main streets",365.332526672724
"7376",454,"2014950000098",324330,670330,-3.212378,55.920123,95,3,2,1,"2014-01-08",4,08:55:00,923,"S12000036",3,702,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.21236133292717,55.9200779343921,3.0431250563229,-3.21240804716193,55.9200849341821,TRUE,303,"20mph main streets",131.82614226677
"7376",3214,"2018950001135",324310,670270,-3.212664,55.919531,95,3,2,1,"2018-08-19",1,11:35:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,0,1,2,2,0,0,1,1,NA,"2018",-3.21266443819624,55.9195358174244,0.454072591000344,-3.21265743611526,55.9195348424126,TRUE,303,"20mph main streets",131.82614226677
"7379",227,"2013950005632",320120,673200,-3.280575,55.945222,95,3,1,1,"2013-10-08",3,07:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2013",-3.28055688932768,55.9451763767974,4.81169091714138,-3.28063328882539,55.9451784837474,TRUE,306,"20mph main streets",564.577544807754
"7379",2093,"2015950004003",320110,673210,-3.28072,55.945265,95,3,2,1,"2015-09-04",6,06:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.28071992250221,55.9452645378964,5.91656887315967,-3.28062597966582,55.9452619472105,TRUE,306,"20mph main streets",564.577544807754
"7382",3503,"0010119",321960,676090,-3.25194204280422,55.9714387085845,NA,2,1,1,"2019-01-25",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.25194204280422,55.9714387085845,2.25177710482202,-3.25197378788864,55.9714294006443,TRUE,309,"20mph main streets",661.543269401076
"7382",558,"2014950000830",322160,675620,-3.248619,55.967295,95,3,2,1,"2014-02-08",7,20:40:00,923,"S12000036",6,0,6,30,3,4,5,0,0,0,4,2,2,0,0,1,1,NA,"2014",-3.24860246829786,55.967249396075,1.31860861033879,-3.24858334619592,55.9672542301267,TRUE,309,"20mph main streets",661.543269401076
